Date,Open,High,Low,Close,Adj Close
9/26/2018,2724.389893,2733.76001,2704.719971,2704.75,2704.75
9/27/2018,2719.120117,2727.530029,2699.199951,2722,2722
9/28/2018,2711.370117,2735.620117,2710.52002,2720.26001,2720.26001
10/1/2018,2734.120117,2759.699951,2734.120117,2753.679932,2753.679932
10/2/2018,2756.110107,2756.110107,2734.169922,2737.409912,2737.409912
10/3/2018,2740.949951,2765.550049,2735.649902,2759.790039,2759.790039
10/4/2018,2749.100098,2754.620117,2704.360107,2725.560059,2725.560059
10/5/2018,2713.899902,2727.080078,2690.120117,2709.98999,2709.98999
10/8/2018,2700.100098,2726.26001,2688.26001,2721.570068,2721.570068
10/9/2018,2727.030029,2729.209961,2704.969971,2716.550049,2716.550049
10/10/2018,2715.860107,2719.27002,2647.790039,2647.919922,2647.919922
10/11/2018,2626.459961,2673.929932,2619.280029,2631.370117,2631.370117
10/12/2018,2631.370117,2667.02002,2623.340088,2643.330078,2643.330078
10/15/2018,2654.169922,2678.699951,2638.350098,2670.530029,2670.530029
10/16/2018,2670.530029,2707.100098,2670.530029,2693.300049,2693.300049
10/17/2018,2675.75,2681.52002,2651.080078,2673.310059,2673.310059
10/18/2018,2654.820068,2673.22998,2639.179932,2648,2648
10/19/2018,2679.820068,2679.820068,2646.040039,2652.439941,2652.439941
10/22/2018,2651.899902,2658.969971,2631.860107,2638.189941,2638.189941
10/23/2018,2638.189941,2638.189941,2565.580078,2585.01001,2585.01001
10/24/2018,2593.98999,2600.469971,2511.219971,2512.23999,2512.23999
10/25/2018,2524.189941,2560.659912,2523.389893,2545.97998,2545.97998
10/26/2018,2511.310059,2542.669922,2492.139893,2522.25,2522.25
10/29/2018,2535.77002,2542.449951,2470.72998,2478.27002,2478.27002
10/30/2018,2465.77002,2511.540039,2465.77002,2511.540039,2511.540039
10/31/2018,2527.780029,2549.310059,2518.310059,2520.469971,2520.469971
11/1/2018,2531.459961,2560.379883,2526.590088,2555.689941,2555.689941
11/2/2018,2599.070068,2613.389893,2532.300049,2546.909912,2546.909912
11/5/2018,2556.830078,2571.76001,2546.909912,2556.030029,2556.030029
11/6/2018,2559.899902,2561.629883,2540.219971,2550.280029,2550.280029
11/7/2018,2583.090088,2592.639893,2565.149902,2572.699951,2572.699951
11/8/2018,2597.280029,2612.669922,2581.889893,2584.340088,2584.340088
11/9/2018,2554.820068,2568.649902,2533.02002,2542.800049,2542.800049
11/12/2018,2567.189941,2567.429932,2526.889893,2526.98999,2526.98999
11/13/2018,2528.209961,2532.98999,2483.26001,2486.75,2486.75
11/14/2018,2513.909912,2516.409912,2478.77002,2497.76001,2497.76001
11/15/2018,2494.47998,2531.689941,2484.199951,2531.689941,2531.689941
11/16/2018,2536.889893,2554.820068,2529.659912,2549.030029,2549.030029
11/19/2018,2525.100098,2545.52002,2503.810059,2508.72998,2508.72998
11/20/2018,2479.25,2479.25,2426.76001,2435.870117,2435.870117
11/21/2018,2449.030029,2489.22998,2443.080078,2474.679932,2474.679932
11/23/2018,2474.689941,2474.689941,2431.530029,2452.639893,2452.639893
11/26/2018,2468.429932,2487.540039,2468.429932,2478.320068,2478.320068
11/27/2018,2472.399902,2484.51001,2454.51001,2467.590088,2467.590088
11/28/2018,2474.800049,2517.570068,2469.47998,2513.139893,2513.139893
11/29/2018,2508.840088,2535.439941,2505.139893,2508.830078,2508.830078
11/30/2018,2495.800049,2502.310059,2475.810059,2485.139893,2485.139893
12/3/2018,2508.01001,2529.419922,2482.189941,2495.73999,2495.73999
12/4/2018,2487.159912,2505.939941,2449.929932,2449.969971,2449.969971
12/6/2018,2423.300049,2426.469971,2391.899902,2424.870117,2424.870117
12/7/2018,2450.110107,2467.310059,2418.52002,2426.51001,2426.51001
12/10/2018,2405.290039,2414.379883,2366.209961,2395.560059,2395.560059
12/11/2018,2422.060059,2426.77002,2375.76001,2383.699951,2383.699951
12/12/2018,2405.469971,2442.919922,2403.820068,2407.879883,2407.879883
12/13/2018,2403.51001,2416.639893,2379.169922,2387.090088,2387.090088
12/14/2018,2371.899902,2384.51001,2343.100098,2344.23999,2344.23999
12/17/2018,2342.780029,2362.149902,2310.629883,2318.709961,2318.709961
12/18/2018,2318.699951,2340.01001,2302.51001,2304.629883,2304.629883
12/19/2018,2305.570068,2349.830078,2298.639893,2299.629883,2299.629883
12/20/2018,2294.840088,2317.889893,2267.189941,2279.379883,2279.379883
12/21/2018,2270.409912,2286.030029,2242.820068,2244.919922,2244.919922
12/24/2018,2240.25,2245.610107,2200.330078,2200.340088,2200.340088
12/26/2018,2212.870117,2284.600098,2192.25,2281.860107,2281.860107
12/27/2018,2248.639893,2275.110107,2222.659912,2274.219971,2274.219971
12/28/2018,2276.300049,2296.889893,2256.790039,2281.340088,2281.340088
12/31/2018,2301.149902,2306.800049,2278.679932,2292.26001,2292.26001
1/2/2019,2264.419922,2329.860107,2261.98999,2321.76001,2321.76001
1/3/2019,2321.600098,2337.570068,2289.189941,2321.550049,2321.550049
1/4/2019,2362.820068,2379.070068,2346.600098,2377.780029,2377.780029
1/7/2019,2373.219971,2406.689941,2368.219971,2399.370117,2399.370117
1/8/2019,2412.070068,2438.909912,2407.469971,2433.419922,2433.419922
1/9/2019,2449.709961,2467.070068,2444.709961,2449.310059,2449.310059
1/10/2019,2435.110107,2456.02002,2426.879883,2455.77002,2455.77002
1/11/2019,2443.570068,2446.669922,2427.469971,2436.429932,2436.429932
1/14/2019,2422.699951,2449.639893,2419.23999,2440.610107,2440.610107
1/15/2019,2444.169922,2467.850098,2439.25,2465.310059,2465.310059
1/16/2019,2460.77002,2475.719971,2457.139893,2459.449951,2459.449951
1/17/2019,2453.639893,2488.129883,2446.129883,2472.389893,2472.389893
1/18/2019,2487.23999,2492.679932,2473.919922,2479.22998,2479.22998
1/22/2019,2453.659912,2463.379883,2426.080078,2431.72998,2431.72998
1/23/2019,2442.22998,2442.399902,2409.77002,2437.639893,2437.639893
1/24/2019,2438.110107,2460.419922,2432.530029,2452.27002,2452.27002
1/25/2019,2463.02002,2491.879883,2459.600098,2471.919922,2471.919922
1/28/2019,2447.530029,2489.790039,2446.22998,2489.790039,2489.790039
1/29/2019,2499.77002,2513.340088,2486.189941,2486.189941,2486.189941
1/30/2019,2502.72998,2541.459961,2493.149902,2524.25,2524.25
1/31/2019,2528.570068,2542.360107,2519.929932,2533.889893,2533.889893
2/1/2019,2541.959961,2544.340088,2496.310059,2515.449951,2515.449951
2/4/2019,2508.360107,2536.929932,2502.600098,2536.919922,2536.919922
2/5/2019,2538.129883,2541.590088,2515.98999,2524.76001,2524.76001
2/6/2019,2516,2518.429932,2501.719971,2501.889893,2501.889893
2/7/2019,2492.879883,2493.590088,2466.070068,2489.189941,2489.189941
2/8/2019,2476.449951,2486.72998,2460.659912,2473.590088,2473.590088
2/11/2019,2468.389893,2479.25,2459.530029,2475.409912,2475.409912
2/12/2019,2493.679932,2501.26001,2485.73999,2490.139893,2490.139893
2/13/2019,2490.139893,2515.899902,2490.139893,2492.379883,2492.379883
2/14/2019,2473.840088,2492.330078,2473.320068,2485.719971,2485.719971
2/15/2019,2498.72998,2515.51001,2496.310059,2511.76001,2511.76001
2/19/2019,2510.350098,2546.300049,2507.790039,2540.409912,2540.409912
